Farm_ID,Date,NDVI,crop label,ground truth month
SC011,24-03-2022,0.37272727,Sugarcane,01-08-2021
SC011,24-11-2021,0.4504005,Sugarcane,01-08-2021
SC011,25-10-2021,0.6664495,Sugarcane,01-08-2021
SC011,27-02-2021,0.28522336,Sugarcane,01-08-2021
SC011,27-02-2022,0.53528774,Sugarcane,01-08-2021
SC011,28-04-2021,0.2516222,Sugarcane,01-08-2021
SC011,28-04-2022,0.33847472,Sugarcane,01-08-2021
SC011,28-05-2022,0.12134412,Sugarcane,01-08-2021
SC011,29-03-2021,0.17845395,Sugarcane,01-08-2021
SC011,29-03-2022,0.3551515,Sugarcane,01-08-2021
SC011,30-09-2021,0.7431811,Sugarcane,01-08-2021
SC011,30-10-2021,0.5588424,Sugarcane,01-08-2021
SC012,02-06-2021,0.534201,Sugarcane,01-08-2021
SC012,03-01-2021,0.15875806,Sugarcane,01-08-2021
SC012,03-04-2021,0.14978491,Sugarcane,01-08-2021
SC012,04-03-2021,0.20115942,Sugarcane,01-08-2021
SC012,04-03-2022,0.36076126,Sugarcane,01-08-2021
SC012,04-11-2021,0.42374727,Sugarcane,01-08-2021
SC012,04-12-2021,0.6234079,Sugarcane,01-08-2021
SC012,07-02-2021,0.22379987,Sugarcane,01-08-2021
SC012,07-06-2021,0.64858013,Sugarcane,01-08-2021
SC012,08-01-2021,0.06654914,Sugarcane,01-08-2021
SC012,08-04-2021,0.1352075,Sugarcane,01-08-2021
SC012,08-04-2022,0.42359978,Sugarcane,01-08-2021
SC012,08-05-2021,0.13457558,Sugarcane,01-08-2021
SC012,09-03-2021,0.15780662,Sugarcane,01-08-2021
SC012,09-03-2022,0.37649062,Sugarcane,01-08-2021
SC012,09-12-2021,0.4578714,Sugarcane,01-08-2021
SC012,10-10-2021,0.5242943,Sugarcane,01-08-2021
SC012,12-02-2022,0.36658934,Sugarcane,01-08-2021
SC012,13-01-2022,0.46820468,Sugarcane,01-08-2021
SC012,13-04-2021,0.14451346,Sugarcane,01-08-2021
SC012,14-03-2021,0.15891473,Sugarcane,01-08-2021
SC012,14-03-2022,0.36198348,Sugarcane,01-08-2021
SC012,14-11-2021,0.44640753,Sugarcane,01-08-2021
SC012,15-10-2021,0.6949367,Sugarcane,01-08-2021
SC012,17-02-2021,0.23345305,Sugarcane,01-08-2021
SC012,17-02-2022,0.36557284,Sugarcane,01-08-2021
SC012,18-04-2021,0.13400434,Sugarcane,01-08-2021
SC012,18-04-2022,0.43962362,Sugarcane,01-08-2021
SC012,18-05-2022,0.37710735,Sugarcane,01-08-2021
SC012,19-03-2022,0.36449638,Sugarcane,01-08-2021
SC012,22-02-2021,0.23927039,Sugarcane,01-08-2021
SC012,22-02-2022,0.35825375,Sugarcane,01-08-2021
SC012,23-04-2021,0.13731697,Sugarcane,01-08-2021
SC012,23-04-2022,0.43436342,Sugarcane,01-08-2021
SC012,23-05-2021,0.3076075,Sugarcane,01-08-2021
SC012,23-05-2022,0.41918054,Sugarcane,01-08-2021
SC012,24-03-2022,0.33145753,Sugarcane,01-08-2021
SC012,24-11-2021,0.34290108,Sugarcane,01-08-2021
SC012,25-10-2021,0.7067004,Sugarcane,01-08-2021
SC012,27-02-2021,0.23084576,Sugarcane,01-08-2021
SC012,27-02-2022,0.35681817,Sugarcane,01-08-2021
SC012,28-04-2021,0.15387739,Sugarcane,01-08-2021
SC012,28-04-2022,0.4169559,Sugarcane,01-08-2021
SC012,28-05-2022,0.18297237,Sugarcane,01-08-2021
SC012,29-03-2021,0.14332515,Sugarcane,01-08-2021
SC012,29-03-2022,0.3121693,Sugarcane,01-08-2021
SC012,30-09-2021,0.7817746,Sugarcane,01-08-2021
SC012,30-10-2021,0.57181734,Sugarcane,01-08-2021
SC015,02-06-2021,0.63541025,Sugarcane,01-08-2021
SC015,03-01-2021,0.42774567,Sugarcane,01-08-2021
SC015,03-04-2021,0.32776412,Sugarcane,01-08-2021
SC015,04-03-2021,0.33044732,Sugarcane,01-08-2021
SC015,04-03-2022,0.24029066,Sugarcane,01-08-2021
SC015,04-11-2021,0.29719853,Sugarcane,01-08-2021
SC015,04-12-2021,0.3614815,Sugarcane,01-08-2021
SC015,07-02-2021,0.39454386,Sugarcane,01-08-2021
SC015,07-06-2021,0.569846,Sugarcane,01-08-2021
SC015,08-01-2021,0.13435656,Sugarcane,01-08-2021
SC015,08-04-2021,0.27002966,Sugarcane,01-08-2021
SC015,08-04-2022,0.32301924,Sugarcane,01-08-2021
SC015,08-05-2021,0.21761657,Sugarcane,01-08-2021
SC015,09-03-2021,0.3248759,Sugarcane,01-08-2021
SC015,09-03-2022,0.13966757,Sugarcane,01-08-2021
SC015,09-12-2021,0.32512316,Sugarcane,01-08-2021
SC015,10-10-2021,0.49147826,Sugarcane,01-08-2021
SC015,12-02-2022,0.30673575,Sugarcane,01-08-2021
SC015,13-01-2022,0.39145496,Sugarcane,01-08-2021
SC015,13-04-2021,0.2621984,Sugarcane,01-08-2021
SC015,14-03-2021,0.29262674,Sugarcane,01-08-2021
SC015,14-03-2022,0.14136125,Sugarcane,01-08-2021
SC015,14-11-2021,0.3231091,Sugarcane,01-08-2021
SC015,15-10-2021,0.5172681,Sugarcane,01-08-2021
SC015,17-02-2021,0.29043683,Sugarcane,01-08-2021
SC015,17-02-2022,0.23634273,Sugarcane,01-08-2021
SC015,18-04-2021,0.2933013,Sugarcane,01-08-2021
SC015,18-04-2022,0.36172205,Sugarcane,01-08-2021
SC015,18-05-2022,0.44129553,Sugarcane,01-08-2021
SC015,19-03-2022,0.15074906,Sugarcane,01-08-2021
SC015,22-02-2021,0.2560495,Sugarcane,01-08-2021
SC015,22-02-2022,0.2857143,Sugarcane,01-08-2021
SC015,23-04-2021,0.29183674,Sugarcane,01-08-2021
SC015,23-04-2022,0.31894693,Sugarcane,01-08-2021
SC015,23-05-2021,0.48282713,Sugarcane,01-08-2021
SC015,23-05-2022,0.58360505,Sugarcane,01-08-2021
SC015,24-03-2022,0.18889971,Sugarcane,01-08-2021
SC015,24-11-2021,0.26021266,Sugarcane,01-08-2021
SC015,25-10-2021,0.47198772,Sugarcane,01-08-2021
SC015,27-02-2021,0.27180642,Sugarcane,01-08-2021
SC015,27-02-2022,0.21703963,Sugarcane,01-08-2021
SC015,28-04-2021,0.34277928,Sugarcane,01-08-2021
SC015,28-04-2022,0.22183406,Sugarcane,01-08-2021
SC015,28-05-2022,0.32209882,Sugarcane,01-08-2021
SC015,29-03-2021,0.2969815,Sugarcane,01-08-2021
SC015,29-03-2022,0.2055944,Sugarcane,01-08-2021
SC015,30-09-2021,0.5604651,Sugarcane,01-08-2021
SC015,30-10-2021,0.36523575,Sugarcane,01-08-2021
SC017,02-06-2021,0.63987446,Sugarcane,01-08-2021
SC017,03-01-2021,0.35616,Sugarcane,01-08-2021
SC017,03-04-2021,0.2670409,Sugarcane,01-08-2021
SC017,04-03-2021,0.35454285,Sugarcane,01-08-2021
SC017,04-03-2022,0.57734495,Sugarcane,01-08-2021
SC017,04-11-2021,0.44396552,Sugarcane,01-08-2021
SC017,04-12-2021,0.6132046,Sugarcane,01-08-2021
SC017,07-02-2021,0.38314447,Sugarcane,01-08-2021
SC017,07-06-2021,0.5963554,Sugarcane,01-08-2021
SC017,08-01-2021,0.29008746,Sugarcane,01-08-2021
SC017,08-04-2021,0.23428571,Sugarcane,01-08-2021
SC017,08-04-2022,0.26379746,Sugarcane,01-08-2021
SC017,08-05-2021,0.21683094,Sugarcane,01-08-2021
SC017,09-03-2021,0.28928047,Sugarcane,01-08-2021
SC017,09-03-2022,0.5204882,Sugarcane,01-08-2021
SC017,09-12-2021,0.538292,Sugarcane,01-08-2021
SC017,10-10-2021,0.37632242,Sugarcane,01-08-2021
SC017,12-02-2022,0.47284162,Sugarcane,01-08-2021
SC017,13-01-2022,0.37895343,Sugarcane,01-08-2021
SC017,13-04-2021,0.23817712,Sugarcane,01-08-2021
SC017,14-03-2021,0.24684502,Sugarcane,01-08-2021
SC017,14-03-2022,0.45983702,Sugarcane,01-08-2021
SC017,14-11-2021,0.463105,Sugarcane,01-08-2021
SC017,15-10-2021,0.37536487,Sugarcane,01-08-2021
SC017,17-02-2021,0.35530654,Sugarcane,01-08-2021
SC017,17-02-2022,0.56085193,Sugarcane,01-08-2021
SC017,18-04-2021,0.22424242,Sugarcane,01-08-2021
SC017,18-04-2022,0.2132289,Sugarcane,01-08-2021
SC017,18-05-2022,0.18876643,Sugarcane,01-08-2021
SC017,19-03-2022,0.4227872,Sugarcane,01-08-2021
SC017,22-02-2021,0.35523614,Sugarcane,01-08-2021
SC017,22-02-2022,0.5838495,Sugarcane,01-08-2021
SC017,23-04-2021,0.22370937,Sugarcane,01-08-2021
SC017,23-04-2022,0.21359223,Sugarcane,01-08-2021
SC017,23-05-2021,0.42748636,Sugarcane,01-08-2021
SC017,23-05-2022,0.21553245,Sugarcane,01-08-2021
SC017,24-03-2022,0.35060975,Sugarcane,01-08-2021
SC017,24-11-2021,0.30169174,Sugarcane,01-08-2021
SC017,25-10-2021,0.4755528,Sugarcane,01-08-2021
SC017,27-02-2021,0.28875738,Sugarcane,01-08-2021
SC017,27-02-2022,0.6534857,Sugarcane,01-08-2021
SC017,28-04-2021,0.22065727,Sugarcane,01-08-2021
SC017,28-04-2022,0.17432988,Sugarcane,01-08-2021
SC017,28-05-2022,0.23446618,Sugarcane,01-08-2021
SC017,29-03-2021,0.21658206,Sugarcane,01-08-2021
SC017,29-03-2022,0.283521,Sugarcane,01-08-2021
SC017,30-09-2021,0.654902,Sugarcane,01-08-2021
SC017,30-10-2021,0.5035786,Sugarcane,01-08-2021
SC018,02-06-2021,0.6494845,Sugarcane,01-08-2021
SC018,03-01-2021,0.51178247,Sugarcane,01-08-2021
SC018,03-04-2021,0.37437934,Sugarcane,01-08-2021
SC018,04-03-2021,0.31241322,Sugarcane,01-08-2021
SC018,04-03-2022,0.21282186,Sugarcane,01-08-2021
SC018,04-11-2021,0.371134,Sugarcane,01-08-2021
SC018,04-12-2021,0.5634358,Sugarcane,01-08-2021
SC018,07-02-2021,0.46995994,Sugarcane,01-08-2021
SC018,07-06-2021,0.6118187,Sugarcane,01-08-2021
SC018,08-01-2021,0.022540983,Sugarcane,01-08-2021
SC018,08-04-2021,0.33882594,Sugarcane,01-08-2021
SC018,08-04-2022,0.26057693,Sugarcane,01-08-2021
SC018,08-05-2021,0.35034168,Sugarcane,01-08-2021
SC018,09-03-2021,0.28072837,Sugarcane,01-08-2021
SC018,09-03-2022,0.20830993,Sugarcane,01-08-2021
SC018,09-12-2021,0.37773666,Sugarcane,01-08-2021
SC018,10-10-2021,0.5675503,Sugarcane,01-08-2021
SC018,12-02-2022,0.21876833,Sugarcane,01-08-2021
SC018,13-01-2022,0.29200652,Sugarcane,01-08-2021
SC018,13-04-2021,0.322887,Sugarcane,01-08-2021
SC018,14-03-2021,0.25538793,Sugarcane,01-08-2021
SC018,14-03-2022,0.21364556,Sugarcane,01-08-2021
SC018,14-11-2021,0.39822426,Sugarcane,01-08-2021
SC018,15-10-2021,0.626602,Sugarcane,01-08-2021
SC018,17-02-2021,0.2888128,Sugarcane,01-08-2021
SC018,17-02-2022,0.21428572,Sugarcane,01-08-2021
SC018,18-04-2021,0.34857675,Sugarcane,01-08-2021
SC018,18-04-2022,0.34153265,Sugarcane,01-08-2021
SC018,18-05-2022,0.21692243,Sugarcane,01-08-2021
SC018,19-03-2022,0.17820774,Sugarcane,01-08-2021
SC018,22-02-2021,0.2692095,Sugarcane,01-08-2021
SC018,22-02-2022,0.21897407,Sugarcane,01-08-2021
SC018,23-04-2021,0.34205934,Sugarcane,01-08-2021
SC018,23-04-2022,0.35895196,Sugarcane,01-08-2021
SC018,23-05-2021,0.5371043,Sugarcane,01-08-2021
SC018,23-05-2022,0.25425377,Sugarcane,01-08-2021
SC018,24-03-2022,0.18356735,Sugarcane,01-08-2021
SC018,24-11-2021,0.2772846,Sugarcane,01-08-2021
SC018,25-10-2021,0.6207367,Sugarcane,01-08-2021
SC018,27-02-2021,0.25091672,Sugarcane,01-08-2021
SC018,27-02-2022,0.1813752,Sugarcane,01-08-2021
SC018,28-04-2021,0.34052113,Sugarcane,01-08-2021
SC018,28-04-2022,0.29675573,Sugarcane,01-08-2021
SC018,28-05-2022,0.08610272,Sugarcane,01-08-2021
SC018,29-03-2021,0.2890146,Sugarcane,01-08-2021
SC018,29-03-2022,0.20301507,Sugarcane,01-08-2021
SC018,30-09-2021,0.6497137,Sugarcane,01-08-2021
SC018,30-10-2021,0.525366,Sugarcane,01-08-2021
SC019,02-06-2021,0.6304107,Sugarcane,01-08-2021
SC019,03-01-2021,0.4799761,Sugarcane,01-08-2021
SC019,03-04-2021,0.31175297,Sugarcane,01-08-2021
SC019,04-03-2021,0.38739824,Sugarcane,01-08-2021
SC019,04-03-2022,0.41478503,Sugarcane,01-08-2021
SC019,04-11-2021,0.55591875,Sugarcane,01-08-2021
SC019,04-12-2021,0.75914216,Sugarcane,01-08-2021
SC019,07-02-2021,0.5551482,Sugarcane,01-08-2021
SC019,07-06-2021,0.5885262,Sugarcane,01-08-2021
SC019,08-01-2021,0.03849001,Sugarcane,01-08-2021
SC019,08-04-2021,0.30551097,Sugarcane,01-08-2021
SC019,08-04-2022,0.45376608,Sugarcane,01-08-2021
SC019,08-05-2021,0.34452018,Sugarcane,01-08-2021
SC019,09-03-2021,0.37332955,Sugarcane,01-08-2021
SC019,09-03-2022,0.4134676,Sugarcane,01-08-2021
SC019,09-12-2021,0.5306069,Sugarcane,01-08-2021
SC019,10-10-2021,0.7077922,Sugarcane,01-08-2021
SC019,12-02-2022,0.43272305,Sugarcane,01-08-2021
SC019,13-01-2022,0.57596564,Sugarcane,01-08-2021
SC019,13-04-2021,0.30598456,Sugarcane,01-08-2021
SC019,14-03-2021,0.3242165,Sugarcane,01-08-2021
SC019,14-03-2022,0.4130745,Sugarcane,01-08-2021
SC019,14-11-2021,0.6057525,Sugarcane,01-08-2021
SC019,15-10-2021,0.716895,Sugarcane,01-08-2021
SC019,17-02-2021,0.4710357,Sugarcane,01-08-2021
SC019,17-02-2022,0.4712178,Sugarcane,01-08-2021
SC019,18-04-2021,0.3346418,Sugarcane,01-08-2021
SC019,18-04-2022,0.43542233,Sugarcane,01-08-2021
SC019,18-05-2022,0.4274548,Sugarcane,01-08-2021
SC019,19-03-2022,0.40705884,Sugarcane,01-08-2021
SC019,22-02-2021,0.28899637,Sugarcane,01-08-2021
SC019,22-02-2022,0.44457012,Sugarcane,01-08-2021
SC019,23-04-2021,0.33576643,Sugarcane,01-08-2021
SC019,23-04-2022,0.4986918,Sugarcane,01-08-2021
SC019,23-05-2021,0.46903124,Sugarcane,01-08-2021
SC019,23-05-2022,0.48016277,Sugarcane,01-08-2021
SC019,24-03-2022,0.35491607,Sugarcane,01-08-2021
SC019,24-11-2021,0.4738806,Sugarcane,01-08-2021
SC019,25-10-2021,0.7747307,Sugarcane,01-08-2021
SC019,27-02-2021,0.3243243,Sugarcane,01-08-2021
SC019,27-02-2022,0.45725125,Sugarcane,01-08-2021
SC019,28-04-2021,0.33756098,Sugarcane,01-08-2021
SC019,28-04-2022,0.5177589,Sugarcane,01-08-2021
SC019,28-05-2022,0.22600152,Sugarcane,01-08-2021
SC019,29-03-2021,0.37157622,Sugarcane,01-08-2021
SC019,29-03-2022,0.2823848,Sugarcane,01-08-2021
SC019,30-09-2021,0.7277487,Sugarcane,01-08-2021
SC019,30-10-2021,0.7027487,Sugarcane,01-08-2021
SC020,02-06-2021,0.50741655,Sugarcane,01-08-2021
SC020,03-01-2021,0.42817295,Sugarcane,01-08-2021
SC020,03-04-2021,0.21209213,Sugarcane,01-08-2021
SC020,04-03-2021,0.345066,Sugarcane,01-08-2021
SC020,04-03-2022,0.46686748,Sugarcane,01-08-2021
SC020,04-11-2021,0.46706232,Sugarcane,01-08-2021
SC020,04-12-2021,0.5217553,Sugarcane,01-08-2021
SC020,07-02-2021,0.38609773,Sugarcane,01-08-2021
SC020,07-06-2021,0.55899817,Sugarcane,01-08-2021
SC020,08-01-2021,0.043637697,Sugarcane,01-08-2021
SC020,08-04-2021,0.2,Sugarcane,01-08-2021
SC020,08-04-2022,0.4042296,Sugarcane,01-08-2021
SC020,08-05-2021,0.31738436,Sugarcane,01-08-2021
SC020,09-03-2021,0.32753262,Sugarcane,01-08-2021
SC020,09-03-2022,0.46708074,Sugarcane,01-08-2021
SC020,09-12-2021,0.38729018,Sugarcane,01-08-2021
SC020,10-10-2021,0.6096618,Sugarcane,01-08-2021
SC020,12-02-2022,0.4010122,Sugarcane,01-08-2021
SC020,13-01-2022,0.33497235,Sugarcane,01-08-2021
SC020,13-04-2021,0.1884058,Sugarcane,01-08-2021
SC020,14-03-2021,0.3012331,Sugarcane,01-08-2021
SC020,14-03-2022,0.45578653,Sugarcane,01-08-2021
SC020,14-11-2021,0.46451613,Sugarcane,01-08-2021
SC020,15-10-2021,0.67070216,Sugarcane,01-08-2021
SC020,17-02-2021,0.30750307,Sugarcane,01-08-2021
SC020,17-02-2022,0.41549507,Sugarcane,01-08-2021
SC020,18-04-2021,0.18594158,Sugarcane,01-08-2021
SC020,18-04-2022,0.39135802,Sugarcane,01-08-2021
SC020,18-05-2022,0.41641337,Sugarcane,01-08-2021
SC020,19-03-2022,0.43765587,Sugarcane,01-08-2021
SC020,22-02-2021,0.27820438,Sugarcane,01-08-2021
SC020,22-02-2022,0.4074074,Sugarcane,01-08-2021
SC020,23-04-2021,0.19769503,Sugarcane,01-08-2021
SC020,23-04-2022,0.39191565,Sugarcane,01-08-2021
SC020,23-05-2021,0.4951362,Sugarcane,01-08-2021
SC020,23-05-2022,0.45523396,Sugarcane,01-08-2021
SC020,24-03-2022,0.36009732,Sugarcane,01-08-2021
SC020,24-11-2021,0.43083486,Sugarcane,01-08-2021
SC020,25-10-2021,0.67180175,Sugarcane,01-08-2021
SC020,27-02-2021,0.30194232,Sugarcane,01-08-2021
SC020,27-02-2022,0.42710224,Sugarcane,01-08-2021
SC020,28-04-2021,0.20747997,Sugarcane,01-08-2021
SC020,28-04-2022,0.41109446,Sugarcane,01-08-2021
SC020,28-05-2022,0.1506067,Sugarcane,01-08-2021
SC020,29-03-2021,0.19769673,Sugarcane,01-08-2021
SC020,29-03-2022,0.3418566,Sugarcane,01-08-2021
SC020,30-09-2021,0.68316174,Sugarcane,01-08-2021
SC020,30-10-2021,0.5997332,Sugarcane,01-08-2021
SC023,02-06-2021,0.6204914,Sugarcane,01-08-2021
SC023,03-01-2021,0.25330132,Sugarcane,01-08-2021
SC023,03-04-2021,0.36161616,Sugarcane,01-08-2021
SC023,04-03-2021,0.57946557,Sugarcane,01-08-2021
SC023,04-03-2022,0.24116424,Sugarcane,01-08-2021
SC023,04-11-2021,0.33231473,Sugarcane,01-08-2021
SC023,04-12-2021,0.3328767,Sugarcane,01-08-2021
SC023,07-02-2021,0.48161632,Sugarcane,01-08-2021
SC023,07-06-2021,0.3998461,Sugarcane,01-08-2021
SC023,08-01-2021,0.37209302,Sugarcane,01-08-2021
SC023,08-04-2021,0.34669095,Sugarcane,01-08-2021
SC023,08-04-2022,0.18187168,Sugarcane,01-08-2021
SC023,08-05-2021,0.34292135,Sugarcane,01-08-2021
SC023,09-03-2021,0.62038076,Sugarcane,01-08-2021
SC023,09-03-2022,0.2785988,Sugarcane,01-08-2021
SC023,09-12-2021,0.31056294,Sugarcane,01-08-2021
SC023,10-10-2021,0.6635762,Sugarcane,01-08-2021
SC023,12-02-2022,0.35678393,Sugarcane,01-08-2021
SC023,13-01-2022,0.13577332,Sugarcane,01-08-2021
SC023,13-04-2021,0.32760364,Sugarcane,01-08-2021
SC023,14-03-2021,0.54100364,Sugarcane,01-08-2021
SC023,14-03-2022,0.25178713,Sugarcane,01-08-2021
SC023,14-11-2021,0.33286518,Sugarcane,01-08-2021
SC023,15-10-2021,0.6613534,Sugarcane,01-08-2021
SC023,17-02-2021,0.48528564,Sugarcane,01-08-2021
SC023,17-02-2022,0.35731414,Sugarcane,01-08-2021
SC023,18-04-2021,0.23822588,Sugarcane,01-08-2021
SC023,18-04-2022,0.21601686,Sugarcane,01-08-2021
SC023,18-05-2022,0.45835572,Sugarcane,01-08-2021
SC023,19-03-2022,0.30511945,Sugarcane,01-08-2021
SC023,22-02-2021,0.57417893,Sugarcane,01-08-2021
SC023,22-02-2022,0.281,Sugarcane,01-08-2021
SC023,23-04-2021,0.23218776,Sugarcane,01-08-2021
SC023,23-04-2022,0.34991816,Sugarcane,01-08-2021
SC023,23-05-2021,0.46000546,Sugarcane,01-08-2021
SC023,23-05-2022,0.5530547,Sugarcane,01-08-2021
SC023,24-03-2022,0.23205742,Sugarcane,01-08-2021
SC023,24-11-2021,0.3564669,Sugarcane,01-08-2021
SC023,25-10-2021,0.38204226,Sugarcane,01-08-2021
SC023,27-02-2021,0.7497891,Sugarcane,01-08-2021
SC023,27-02-2022,0.34492427,Sugarcane,01-08-2021
SC023,28-04-2021,0.23171265,Sugarcane,01-08-2021
SC023,28-04-2022,0.26222223,Sugarcane,01-08-2021
SC023,28-05-2022,0.43679163,Sugarcane,01-08-2021
SC023,29-03-2021,0.51216877,Sugarcane,01-08-2021
SC023,29-03-2022,0.17903416,Sugarcane,01-08-2021
SC023,30-09-2021,0.66570604,Sugarcane,01-08-2021
SC023,30-10-2021,0.36561742,Sugarcane,01-08-2021
SC024,02-06-2021,0.69553226,Sugarcane,01-08-2021
SC024,03-01-2021,0.47887325,Sugarcane,01-08-2021
SC024,03-04-2021,0.47261435,Sugarcane,01-08-2021
SC024,04-03-2021,0.5367096,Sugarcane,01-08-2021
SC024,04-03-2022,0.5320887,Sugarcane,01-08-2021
SC024,04-11-2021,0.48245093,Sugarcane,01-08-2021
SC024,04-12-2021,0.6011236,Sugarcane,01-08-2021
SC024,07-02-2021,0.6059054,Sugarcane,01-08-2021
SC024,07-06-2021,0.6396307,Sugarcane,01-08-2021
SC024,08-01-2021,0.50316167,Sugarcane,01-08-2021
SC024,08-04-2021,0.29884425,Sugarcane,01-08-2021
SC024,08-04-2022,0.6285047,Sugarcane,01-08-2021
SC024,08-05-2021,0.47339246,Sugarcane,01-08-2021
SC024,09-03-2021,0.3968825,Sugarcane,01-08-2021
SC024,09-03-2022,0.53235656,Sugarcane,01-08-2021
SC024,09-12-2021,0.47665846,Sugarcane,01-08-2021
SC024,10-10-2021,0.7005285,Sugarcane,01-08-2021
SC024,12-02-2022,0.46144432,Sugarcane,01-08-2021
SC024,13-01-2022,0.2985142,Sugarcane,01-08-2021
SC024,13-04-2021,0.3277394,Sugarcane,01-08-2021
SC024,14-03-2021,0.38506684,Sugarcane,01-08-2021
SC024,14-03-2022,0.5247467,Sugarcane,01-08-2021
SC024,14-11-2021,0.5296731,Sugarcane,01-08-2021
SC024,15-10-2021,0.68303293,Sugarcane,01-08-2021
SC024,17-02-2021,0.4176638,Sugarcane,01-08-2021
SC024,17-02-2022,0.48413876,Sugarcane,01-08-2021
SC024,18-04-2021,0.33035713,Sugarcane,01-08-2021
SC024,18-04-2022,0.43426296,Sugarcane,01-08-2021
SC024,18-05-2022,0.5354478,Sugarcane,01-08-2021
SC024,19-03-2022,0.5501035,Sugarcane,01-08-2021
SC024,22-02-2021,0.42122537,Sugarcane,01-08-2021
SC024,22-02-2022,0.44581136,Sugarcane,01-08-2021
SC024,23-04-2021,0.40950456,Sugarcane,01-08-2021
SC024,23-04-2022,0.5934122,Sugarcane,01-08-2021
SC024,23-05-2021,0.6398641,Sugarcane,01-08-2021
SC024,23-05-2022,0.6015326,Sugarcane,01-08-2021
SC024,24-03-2022,0.45129684,Sugarcane,01-08-2021
SC024,24-11-2021,0.53059936,Sugarcane,01-08-2021
SC024,25-10-2021,0.624031,Sugarcane,01-08-2021
SC024,27-02-2021,0.51295924,Sugarcane,01-08-2021
SC024,27-02-2022,0.07388718,Sugarcane,01-08-2021
SC024,28-04-2021,0.38555443,Sugarcane,01-08-2021
SC024,28-04-2022,0.55054945,Sugarcane,01-08-2021
SC024,28-05-2022,0.36078936,Sugarcane,01-08-2021
SC024,29-03-2021,0.31234384,Sugarcane,01-08-2021
SC024,29-03-2022,0.4406732,Sugarcane,01-08-2021
SC024,30-09-2021,0.7083333,Sugarcane,01-08-2021
SC024,30-10-2021,0.5622832,Sugarcane,01-08-2021
SC025,02-06-2021,0.6938725,Sugarcane,01-08-2021
SC025,03-01-2021,0.4852097,Sugarcane,01-08-2021
SC025,03-04-2021,0.21815656,Sugarcane,01-08-2021
SC025,04-03-2021,0.50577945,Sugarcane,01-08-2021
SC025,04-03-2022,0.39270833,Sugarcane,01-08-2021
SC025,04-11-2021,0.4952503,Sugarcane,01-08-2021
SC025,04-12-2021,0.65800273,Sugarcane,01-08-2021
SC025,07-02-2021,0.69686204,Sugarcane,01-08-2021
SC025,07-06-2021,0.6461894,Sugarcane,01-08-2021
SC025,08-01-2021,0.6104093,Sugarcane,01-08-2021
SC025,08-04-2021,0.15810473,Sugarcane,01-08-2021
SC025,08-04-2022,0.5189437,Sugarcane,01-08-2021
SC025,08-05-2021,0.26837236,Sugarcane,01-08-2021
SC025,09-03-2021,0.4377764,Sugarcane,01-08-2021
SC025,09-03-2022,0.4227577,Sugarcane,01-08-2021
SC025,09-12-2021,0.47232038,Sugarcane,01-08-2021
SC025,10-10-2021,0.71231425,Sugarcane,01-08-2021
SC025,12-02-2022,0.41573033,Sugarcane,01-08-2021
SC025,13-01-2022,0.54859334,Sugarcane,01-08-2021
SC025,13-04-2021,0.15185505,Sugarcane,01-08-2021
SC025,14-03-2021,0.25556225,Sugarcane,01-08-2021
SC025,14-03-2022,0.3713102,Sugarcane,01-08-2021
SC025,14-11-2021,0.50478333,Sugarcane,01-08-2021
SC025,15-10-2021,0.7684675,Sugarcane,01-08-2021
SC025,17-02-2021,0.5188308,Sugarcane,01-08-2021
SC025,17-02-2022,0.4461453,Sugarcane,01-08-2021
SC025,18-04-2021,0.14106584,Sugarcane,01-08-2021
SC025,18-04-2022,0.3656493,Sugarcane,01-08-2021
SC025,18-05-2022,0.39015818,Sugarcane,01-08-2021
SC025,19-03-2022,0.38478145,Sugarcane,01-08-2021
SC025,22-02-2021,0.5035294,Sugarcane,01-08-2021
SC025,22-02-2022,0.39795917,Sugarcane,01-08-2021
SC025,23-04-2021,0.1509121,Sugarcane,01-08-2021
SC025,23-04-2022,0.4573346,Sugarcane,01-08-2021
SC025,23-05-2021,0.616037,Sugarcane,01-08-2021
SC025,23-05-2022,0.4713529,Sugarcane,01-08-2021
SC025,24-03-2022,0.27906978,Sugarcane,01-08-2021
SC025,24-11-2021,0.63422716,Sugarcane,01-08-2021
SC025,25-10-2021,0.7341105,Sugarcane,01-08-2021
SC025,27-02-2021,0.52755904,Sugarcane,01-08-2021
SC025,27-02-2022,0.42083332,Sugarcane,01-08-2021
SC025,28-04-2021,0.14385353,Sugarcane,01-08-2021
SC025,28-04-2022,0.5115354,Sugarcane,01-08-2021
SC025,28-05-2022,0.22610722,Sugarcane,01-08-2021
SC025,29-03-2021,0.19636548,Sugarcane,01-08-2021
SC025,29-03-2022,0.33481154,Sugarcane,01-08-2021
SC025,30-09-2021,0.8271341,Sugarcane,01-08-2021
SC025,30-10-2021,0.6079078,Sugarcane,01-08-2021
SC026,02-06-2021,0.60570616,Sugarcane,01-08-2021
SC026,03-01-2021,0.5146639,Sugarcane,01-08-2021
SC026,03-04-2021,0.31938776,Sugarcane,01-08-2021
SC026,04-03-2021,0.58488107,Sugarcane,01-08-2021
SC026,04-03-2022,0.40363637,Sugarcane,01-08-2021
SC026,04-11-2021,0.50711936,Sugarcane,01-08-2021
SC026,04-12-2021,0.5605634,Sugarcane,01-08-2021
